visit_id,completion_type
699149591_46306194733_996236,all_steps
699150807_4648412145_858393,all_steps
699153291_72160435742_88671,all_steps
699156354_21753864926_444041,all_steps
699174288_88140628462_668012,all_steps
699179208_25315938266_231435,all_steps
699184966_82524039407_660907,all_steps
699191371_98993122286_129400,all_steps
699193461_81559983068_856142,all_steps
699196340_68723856855_387483,all_steps
699206770_95508450199_17102,all_steps
699211362_17824020382_190282,all_steps
699218135_39995676903_361866,all_steps
699231569_14838246818_679036,all_steps
699234208_20444951269_912360,all_steps
699242569_33030118056_868030,all_steps
69924435_91760186424_52579,all_steps
699248214_81909858909_151618,all_steps
699255036_30146260404_320476,all_steps
699285607_90438941754_930974,all_steps
699298512_35143703988_336871,all_steps
699301819_14727896853_285226,all_steps
699310369_63502145885_405185,all_steps
699315690_45182927700_885463,all_steps
699322092_39286997624_501648,all_steps
699348364_63112424545_208497,all_steps
699353812_32814236524_120193,all_steps
699373978_4795219537_350029,all_steps
699391770_12962262801_54113,all_steps
699415057_34217678707_762845,all_steps
699424792_72921687168_945023,all_steps
699434666_85275972496_893449,all_steps
699443545_23802847812_440027,all_steps
699457463_36502935355_848154,all_steps
699513650_75268001101_616335,all_steps
699529406_94011443720_149650,all_steps
699538155_10187645825_4143,all_steps
699546140_61045333478_261373,all_steps
699548261_1795469438_441929,all_steps
699560897_52996813431_857667,all_steps
699562138_22919712535_265911,all_steps
699581824_38398556713_578805,all_steps
699600363_61478919853_112223,all_steps
699609748_30141506845_589471,all_steps
699622226_43010290129_305541,all_steps
699634570_33048936292_27831,all_steps
699651175_51401445912_975191,all_steps
699669754_35972200660_227173,all_steps
699703109_64385781731_93369,all_steps
699712926_99700816850_106992,all_steps
699725648_91265484736_225716,all_steps
699747530_69897676066_305611,all_steps
699752745_41217895484_597548,all_steps
699754430_52186317770_211418,all_steps
699785426_8624658054_791110,all_steps
699790911_22045563867_999162,all_steps
699809046_47459142096_530527,all_steps
699820236_24915091032_579052,all_steps
699823455_34301460382_564621,all_steps
699841112_49300431590_773764,all_steps
699857275_65168112074_899948,all_steps
699866801_42079592242_238628,all_steps
699873623_38091840556_84412,all_steps
699874982_28186767533_745168,all_steps
699879519_24719899358_572278,all_steps
699911624_90827941239_21456,all_steps
699912178_24588191782_483423,all_steps
699918909_15172807284_854874,all_steps
699920587_72015169790_928084,all_steps
699937648_31104288450_75212,all_steps
699938309_76960440673_843856,all_steps
699955982_90013729331_244935,all_steps
69995858_47677320083_903936,all_steps
699983014_99591212080_704780,all_steps
699985579_25118273571_160768,all_steps
699998624_64934014853_554631,all_steps
700021718_22592987716_916951,all_steps
700022150_71911187438_133525,all_steps
700030889_2283440164_509307,all_steps
700043717_12896293007_925272,all_steps
700047_3638887_961712,all_steps
700068917_3241781959_558620,all_steps
700070637_77257701230_707295,all_steps
70007068_52842920509_894585,all_steps
70008463_21433762344_6035,all_steps
7001111_50687186198_215640,all_steps
700112305_48234564818_472689,all_steps
700113853_72950048314_157392,all_steps
700115056_75933894838_133021,all_steps
700122272_77239236961_261814,all_steps
700135361_73079322468_785742,all_steps
70013644_88681857962_77041,all_steps
700177801_39950248343_990143,all_steps
700178099_89715105409_141338,all_steps
700179889_57147745552_934255,all_steps
700182008_84805140826_472692,all_steps
700184443_39214027986_748239,all_steps
700190990_11171081628_520439,all_steps
700198784_41566618900_93075,all_steps
700211866_9445656730_286696,all_steps
700223149_25594719738_770537,all_steps
700223663_93145688666_694288,all_steps
70025500_14782640849_100551,all_steps
70026929_68146396340_689110,all_steps
700307453_28245505764_32763,all_steps
700308627_24205000156_674709,all_steps
700320140_81742404574_746012,all_steps
70032749_17242770485_569827,all_steps
700329387_78902287725_63921,all_steps
700355178_31623928130_462227,all_steps
70036002_81028113153_892765,all_steps
700362635_64470850617_534395,all_steps
700372896_64930459313_186688,all_steps
700376835_57181024847_597517,all_steps
70038887_34143234753_716674,all_steps
700391814_63442529013_979930,all_steps
700418947_77196400862_230949,all_steps
700420674_32344828391_42479,all_steps
700422593_43369635609_898195,all_steps
700426347_21363434834_436562,all_steps
700433388_32622388514_348964,all_steps
700437989_95840997203_663458,all_steps
700440063_64084469643_314061,all_steps
700447098_9860569034_559039,all_steps
700448351_13350453903_751854,all_steps
700450518_27993195512_704465,all_steps
700451843_8682594715_572122,all_steps
700454667_54305428328_165953,all_steps
700456678_5488150278_55571,all_steps
700470582_69782593382_921361,all_steps
700484459_51530153080_402138,all_steps
700534474_62892994848_120626,all_steps
700540496_73046338107_261666,all_steps
700546803_69199149134_971386,all_steps
700554336_93823342579_112226,all_steps
70055495_2256951987_693822,all_steps
700619632_61058612341_512862,all_steps
700625496_38117398710_942257,all_steps
700634965_90550211867_531600,all_steps
700638523_86162893936_264183,all_steps
700667963_71140984543_585006,all_steps
700669858_63025508620_703512,all_steps
700690501_35176375704_882428,all_steps
700691464_2814888834_916698,all_steps
700696765_74770736767_255686,all_steps
700697153_76269433031_121514,all_steps
7006980_38328367513_682060,all_steps
700699521_54999256543_381790,all_steps
700711832_39993508355_817342,all_steps
700715196_1711746511_935394,all_steps
700716984_62653002408_134377,all_steps
700737949_47849638685_901255,all_steps
700750833_34996509548_497693,all_steps
700754957_15767809623_664061,all_steps
70075786_70518485074_403584,all_steps
700768599_18612548732_23950,all_steps
700771423_33802986228_670561,all_steps
700792852_29398770963_648292,all_steps
700803455_70527863180_360600,all_steps
700806283_3893022017_616594,all_steps
700806409_47241795038_23709,all_steps
700814420_86271829337_80212,all_steps
700818746_74306428021_257755,all_steps
700820515_32242686708_864334,all_steps
700829085_18360456872_672116,all_steps
700848655_52882397953_705437,all_steps
700861053_15480261809_332474,all_steps
700872471_27669937710_736022,all_steps
70088201_15564351015_154930,all_steps
700884322_37401128903_501540,all_steps
700884844_75068372196_889515,all_steps
700887547_51635133855_718824,all_steps
700900354_22715337283_997567,all_steps
70091141_22669873609_621842,all_steps
700920583_19446429886_260819,all_steps
700925084_54664302951_321492,all_steps
70092629_593146615_693062,all_steps
700988619_15007048815_72856,all_steps
700991395_82925146400_534552,all_steps
700996600_8536302920_742955,all_steps
700998585_27664866945_259065,all_steps
7010041_81816830887_265787,all_steps
701006179_57498326154_989149,all_steps
701014536_31807433056_982450,all_steps
701037970_26828955391_882235,all_steps
701049237_16134310820_6388,all_steps
701082131_79888963046_551582,all_steps
701087170_12314367657_718152,all_steps
701093448_2795221309_444577,all_steps
701099878_67707564365_497872,all_steps
701100325_33736772727_581935,all_steps
701107112_8197147537_64955,all_steps
701118046_28842588323_607397,all_steps
7011314_2632750681_322674,all_steps
701143906_34548678055_474980,all_steps
701147974_3163286731_852474,all_steps
701155688_49018327853_766484,all_steps
701175786_64833816920_826169,all_steps
701200354_50080376824_527899,all_steps
701220694_982503031_863853,all_steps
701247740_46249205995_373749,all_steps
701251466_83863489305_626370,all_steps
701255849_10287855424_925041,all_steps
701263675_74831622793_291887,all_steps
70127311_51763280388_419572,all_steps
701282185_49987008876_706696,all_steps
701288323_62379322398_803204,all_steps
701295378_38333742942_940936,all_steps
70129792_35125824358_455454,all_steps
701326384_17383094716_540638,all_steps
701326812_51014952439_240918,all_steps
701327697_25384621105_268793,all_steps
701329659_14478004955_463131,all_steps
701340752_61111938692_710796,all_steps
701357594_48522054457_659633,all_steps
701372384_26361464545_386479,all_steps
70137540_96766605777_34987,all_steps
701377981_75505772176_927114,all_steps
701384402_50313383050_85485,all_steps
701390659_41934065997_252862,all_steps
701392796_97862814826_660173,all_steps
701396621_7441959137_356216,all_steps
701411591_77821100748_359555,all_steps
701412132_82676509686_452031,all_steps
701417245_1835801394_798391,all_steps
701420465_79676300902_948043,all_steps
701445976_68662478110_962435,all_steps
70145606_36366455950_890339,all_steps
701458532_56095656884_688070,all_steps
70146719_61581080360_654476,all_steps
701497767_66222358724_773397,all_steps
701527340_47315652911_487844,all_steps
701532547_6148473578_694075,all_steps
701546135_70659013811_921003,all_steps
701557834_80509353128_807458,all_steps
701561439_42086997302_944217,all_steps
701574374_94419016127_145144,all_steps
701583938_60964196296_471118,all_steps
701587657_72314402287_351681,all_steps
70160239_88428703639_563343,all_steps
701623861_10393301308_907441,all_steps
701624554_25352493571_510938,all_steps
701641638_86240294719_206219,all_steps
701643288_9360291560_894873,all_steps
701654362_46102765160_146432,all_steps
701683468_64886468506_843087,all_steps
701688637_75098482465_446709,all_steps
701690678_51521690126_865855,all_steps
701707736_60543811670_608374,all_steps
701725564_90572612887_361777,all_steps
701731402_78134818506_809240,all_steps
701744175_9909152751_386367,all_steps
701744508_51481924972_733031,all_steps
701760613_79035430556_532639,all_steps
701761915_77472553574_492886,all_steps
701776323_90668683886_743537,all_steps
701788679_65908109027_437557,all_steps
701790300_8374739368_736668,all_steps
701801306_40545890555_72345,all_steps
701817527_17045877498_214228,all_steps
70181763_8231234694_387893,all_steps
701821697_84597879589_262836,all_steps
701839801_30848170222_830237,all_steps
701893100_45493157195_240782,all_steps
701901235_54780005587_726061,all_steps
70190780_92138603614_712907,all_steps
701912458_47353502318_76158,all_steps
701928441_80205179675_307010,all_steps
701936054_44240950359_464662,all_steps
701940652_28795639487_561905,all_steps
701940792_29874328015_690120,all_steps
701964176_74943759725_924226,all_steps
701983972_64524089217_979771,all_steps
701998461_571736568_640766,all_steps
702002206_69078951404_449317,all_steps
70200730_5020065772_600158,all_steps
702019481_12424077530_592823,all_steps
702023437_53480638390_286628,all_steps
702030849_16606919291_257832,all_steps
702059354_7717410471_427695,all_steps
702065802_57911235390_499219,all_steps
702079241_8631781588_337957,all_steps
70208607_63641626632_678652,all_steps
702090763_20877409573_611474,all_steps
702092217_58418198192_422017,all_steps
702114436_1340668274_857436,all_steps
702114976_43800231290_203800,all_steps
702116645_64338012983_653651,all_steps
702116744_66250365267_207759,all_steps
702130695_6531784663_612610,all_steps
70213184_28770262491_818584,all_steps
70213891_5307271101_283320,all_steps
702140893_98168730430_892287,all_steps
702141140_80026925525_675634,all_steps
702174473_88572801351_830551,all_steps
70217756_59042653016_742661,all_steps
702203478_30901741204_386865,all_steps
702207882_91198306544_644506,all_steps
702212851_54513722996_695225,all_steps
702215526_2015670766_340719,all_steps
702224428_81289580327_598852,all_steps
702224896_36710632918_265348,all_steps
702262700_75804749927_628305,all_steps
702263040_88296389359_458286,all_steps
702263741_99875460317_509906,all_steps
702280594_12300401095_119881,all_steps
702295487_87340807236_780470,all_steps
702296262_56886042188_335178,all_steps
702312819_26804986198_353003,all_steps
702325005_88570770437_996909,all_steps
702325206_89189502658_74904,all_steps
702330574_45168411249_503846,all_steps
702337210_19912021060_333164,all_steps
702355038_39603880981_84576,all_steps
702356343_95976970359_359073,all_steps
702385337_22943931256_881733,all_steps
702392359_51288197863_978934,all_steps
702429280_77192454107_19083,all_steps
702438672_94591909848_752017,all_steps
70247065_81927039339_47267,all_steps
702486929_79839403728_901057,all_steps
702503377_79690666872_420445,all_steps
702516658_47637241234_682090,all_steps
702524634_32627003928_664366,all_steps
702540470_32613818058_287897,all_steps
702561485_55932799779_598962,all_steps
702564709_42354035923_710664,all_steps
702570294_80855838661_593885,all_steps
702587540_64295988227_581687,all_steps
702588703_73256340725_322361,all_steps
702600033_87169386180_540714,all_steps
702613275_39763971673_834238,all_steps
702637144_30159418182_357546,all_steps
702651308_46641990322_232489,all_steps
702651648_95782016720_429844,all_steps
702652049_62500567901_633562,all_steps
702652242_46928633867_104690,all_steps
702660950_80910388566_976521,all_steps
702708144_73158178319_699643,all_steps
702708259_67446546702_784630,all_steps
702708450_21532827690_182815,all_steps
702710597_69626873201_171400,all_steps
70271195_81423210626_978624,all_steps
702735374_34399552659_295545,all_steps
70274817_57697052065_967089,all_steps
702751030_55893489078_910321,all_steps
702805857_89266038491_741382,all_steps
702810460_81334755994_434486,all_steps
702836936_68960654791_291788,all_steps
702853868_64960912843_833233,all_steps
702870982_77168211792_167434,all_steps
702873717_80404821824_684290,all_steps
702874148_67763415016_76438,all_steps
702876336_17046455070_1820,all_steps
702886405_44505988916_60740,all_steps
702890548_73146644438_704355,all_steps
702923287_50306026745_641934,all_steps
702926294_88801964179_827039,all_steps
702927476_17919623940_272661,all_steps
702968038_38781770956_783887,all_steps
702975005_34573468017_831898,all_steps
702975668_18808315369_372514,all_steps
702985523_10551183685_803955,all_steps
702995076_77737271243_590048,all_steps
703038123_89055557253_172394,all_steps
70304535_74712839443_710151,all_steps
703057654_49313541487_226475,all_steps
703058206_94531127634_570238,all_steps
703062200_96010868231_649097,all_steps
703062565_53438632071_347031,all_steps
703067783_78399221030_291597,all_steps
70309974_58901925420_42073,all_steps
703106668_81769670723_289370,all_steps
703121293_18274496115_304128,all_steps
703183567_26445050047_504669,all_steps
703197285_67241594797_33467,all_steps
703209352_45522619033_944162,all_steps
703209973_45946269185_259081,all_steps
703221136_59852391884_537384,all_steps
703225570_56423146652_244383,all_steps
703232642_74754976066_529321,all_steps
703234406_63343039117_636931,all_steps
703248979_67094387514_111286,all_steps
703257271_66962578356_814656,all_steps
703259855_60555185099_524799,all_steps
703304810_48362004659_142496,all_steps
70332762_78445402577_681406,all_steps
703338483_51276155224_484793,all_steps
703353712_84555667894_704733,all_steps
703361191_14691655080_255879,all_steps
70336519_89963365104_213952,all_steps
703377170_66379044046_443345,all_steps
703380671_89376183829_330646,all_steps
703385322_49106992792_544731,all_steps
703428800_10844806862_119084,all_steps
7034454_37081132615_882392,all_steps
703476938_95731546884_966437,all_steps
703516985_76091225025_702675,all_steps
703522589_93763489174_901685,all_steps
703523125_32418862012_461219,all_steps
703534599_17432912936_48356,all_steps
703559409_12483633989_501063,all_steps
703564325_14163046476_802956,all_steps
703573849_31428149010_325828,all_steps
703584453_2611006331_748282,all_steps
703622051_73494234680_915607,all_steps
703624301_99350915308_647346,all_steps
703649269_39188368118_221582,all_steps
70367172_62886097573_197267,all_steps
703675210_91230559671_488801,all_steps
703675334_24684195781_959814,all_steps
703681912_30729827704_719447,all_steps
703699603_55708788217_623545,all_steps
703701066_82882725210_369696,all_steps
703713944_39919679081_976043,all_steps
703715911_48816034315_647202,all_steps
703728840_51891180851_61434,all_steps
703741451_30030036735_883552,all_steps
703750794_10397184776_795137,all_steps
703750930_59548898369_751423,all_steps
703765767_98978902230_154189,all_steps
703776513_57699453976_969666,all_steps
703786629_27687521933_14904,all_steps
703849750_47120136521_553941,all_steps
703856462_58470618161_656013,all_steps
703871297_32490191211_808335,all_steps
703900964_35996489524_805991,all_steps
703911708_60332201393_792138,all_steps
703918235_64972992889_296615,all_steps
70393371_8742434215_847572,all_steps
703936616_37109595485_982881,all_steps
70394232_49314318925_82223,all_steps
70397445_53552424895_644371,all_steps
703988344_94344307750_742163,all_steps
70399506_97585205175_277552,all_steps
704003637_96989890770_464271,all_steps
704020601_30880947931_798067,all_steps
704054779_2667685350_889969,all_steps
704057151_74371933479_572748,all_steps
704079699_80050062568_48301,all_steps
704088398_20296479196_670733,all_steps
704099953_91181352248_862069,all_steps
704189002_3658740608_234625,all_steps
704205028_13805333507_556912,all_steps
704207135_21526998967_749108,all_steps
704209387_85230602083_245391,all_steps
704210645_11868648734_454044,all_steps
704211922_18188730508_400226,all_steps
704214084_62815444434_365484,all_steps
704223200_74594182158_405900,all_steps
704227262_2761664974_285201,all_steps
704233935_68798159153_863472,all_steps
704242105_71681712853_944168,all_steps
704243849_66938074345_487522,all_steps
704269119_57481870171_400907,all_steps
704274069_48055327177_397119,all_steps
704280599_28603537294_300913,all_steps
704287518_30222423818_4206,all_steps
704307361_88050598568_516994,all_steps
704312500_9419666832_89818,all_steps
704323782_39793854116_740248,all_steps
704338876_40732005620_324472,all_steps
704342357_46568566126_139771,all_steps
704352096_34003186785_336843,all_steps
704359107_64528410809_910661,all_steps
704365767_54158728192_858016,all_steps
704368405_36642654644_868897,all_steps
704384247_27839247457_310541,all_steps
704387683_91094090285_28028,all_steps
704409693_19647480315_968424,all_steps
704431383_66462197507_397561,all_steps
704436790_13885108826_3021,all_steps
704452041_61257419133_99455,all_steps
704473976_18274914233_172021,all_steps
704481688_42974180523_393296,all_steps
704494597_44206796765_60471,all_steps
704499442_52911609513_541391,all_steps
704526570_98965055189_522165,all_steps
704535585_86957732591_437588,all_steps
704541460_2744870957_322039,all_steps
704559254_95591308210_818235,all_steps
704575756_52653954266_106019,all_steps
704589262_91383792504_324209,all_steps
70460406_84516385558_347509,all_steps
70462192_76326492300_193426,all_steps
704623347_16760906117_492690,all_steps
704646822_64364808032_484912,all_steps
70465971_48877951901_93258,all_steps
70466109_11911926476_732197,all_steps
704661178_27753369581_216130,all_steps
70467230_26553817244_903802,all_steps
704674256_88050800909_644996,all_steps
704696155_22289164955_635052,all_steps
704696685_53490442413_769098,all_steps
704702492_94422914465_141120,all_steps
704702769_77144221486_453338,all_steps
704707358_26384661854_116298,all_steps
704714873_72119567545_576968,all_steps
704721041_81849317893_146668,all_steps
704737434_44130355160_55246,all_steps
70475446_10168384711_354019,all_steps
704777958_92929444258_531179,all_steps
704801169_29972225934_739470,all_steps
704824378_10609249941_251692,all_steps
704863728_38422258548_984627,all_steps
704865484_14919611134_74405,all_steps
704872986_84300301517_390369,all_steps
704874093_54397296474_533669,all_steps
704878304_56827452863_395938,all_steps
704892178_75544650747_418936,all_steps
704914628_90544608166_803058,all_steps
704969707_31274359444_305108,all_steps
704987284_50292699374_898790,all_steps
704999523_65579948030_431837,all_steps
705002249_78621942080_607981,all_steps
705007166_84384356806_540731,all_steps
705022023_97316076554_832472,all_steps
705024878_87060611779_733939,all_steps
705031935_36631562864_457298,all_steps
705038272_19471347933_163454,all_steps
705057294_17200301411_494182,all_steps
705089986_32666815406_169674,all_steps
705102712_10138578974_914144,all_steps
705108058_6722344604_754316,all_steps
705120245_59021614503_687718,all_steps
705134671_97810221044_299213,all_steps
705168102_47085980036_758064,all_steps
705175429_22498402667_542291,all_steps
705183704_2536764484_286064,all_steps
705187103_68367385713_777419,all_steps
705227931_85685676821_753933,all_steps
705230222_12186058098_773506,all_steps
705231165_37122412968_132396,all_steps
705243434_73465359397_427789,all_steps
705278093_87022963407_244498,all_steps
705308792_21377230647_971283,all_steps
705329296_34280686345_15992,all_steps
705331202_65652215633_125869,all_steps
705338472_49155259305_725690,all_steps
705350000_36985570647_511853,all_steps
705378202_57795660181_468053,all_steps
70538623_49298422462_503818,all_steps
705396854_32952528182_748704,all_steps
705401279_87351435429_22701,all_steps
70542126_18014359682_659515,all_steps
705450375_69697769553_34096,all_steps
705451191_70413780104_871419,all_steps
705466372_46002193292_578036,all_steps
705467757_58559508551_995474,all_steps
705493021_69359623214_131717,all_steps
705497289_75578323297_263349,all_steps
705505317_33100920728_372518,all_steps
705509539_74713648682_148797,all_steps
705528017_97256059263_956878,all_steps
70552920_17579344349_600685,all_steps
705543786_85846971228_473805,all_steps
705546076_33364636071_514234,all_steps
705554818_57999989781_911763,all_steps
705555328_88373292778_980181,all_steps
705560332_39188515676_332160,all_steps
70557641_68831126416_202488,all_steps
705581315_62471194778_842073,all_steps
705604077_15733500421_403313,all_steps
705604761_25411248170_688814,all_steps
705612919_88094208620_628512,all_steps
705633757_15118139767_94367,all_steps
705638124_1868977537_302815,all_steps
705644564_11222536915_184231,all_steps
705646644_41157765411_246020,all_steps
705649961_82671917753_902437,all_steps
705650887_63978221847_107530,all_steps
705689022_65919298413_219558,all_steps
705689147_61756950902_475009,all_steps
705713569_89741815773_380908,all_steps
705733514_48532847180_488253,all_steps
705754279_91243489506_8913,all_steps
705768167_74170200731_169718,all_steps
705775099_44609285970_546544,all_steps
705801654_55095128364_465835,all_steps
705802378_36895168580_55239,all_steps
705822653_69707010348_737152,all_steps
705827155_75997126043_279424,all_steps
705854020_98798371944_547924,all_steps
705856072_18199374068_659791,all_steps
705860460_80909603037_563364,all_steps
705877421_14606620775_967764,all_steps
705887687_87141280308_704547,all_steps
705889272_39314694572_895180,all_steps
705892105_87047977141_719466,all_steps
705899096_97761144551_404264,all_steps
705899933_37773557994_19256,all_steps
705907219_52267962944_348536,all_steps
705907900_90608967426_436863,all_steps
705917684_75516165358_648145,all_steps
705955198_16336038972_968463,all_steps
705956913_84839358568_350264,all_steps
705975019_36715488152_751144,all_steps
706007075_55964407453_115483,all_steps
706014523_53315838685_117044,all_steps
706019708_81641082537_792369,all_steps
706023014_75619735044_891632,all_steps
706025321_68878409286_693390,all_steps
706044463_82559664474_149061,all_steps
706045947_91783138759_150024,all_steps
706049563_22782554816_723079,all_steps
706053559_10385115634_224678,all_steps
706063197_50550594935_228733,all_steps
706072008_48913181599_65913,all_steps
70607200_97330922232_330730,all_steps
70607356_21114170692_845480,all_steps
70607867_54597669744_815864,all_steps
706083825_42419826156_445597,all_steps
706099188_92467686314_406801,all_steps
70611215_69464787786_830869,all_steps
706114385_83206268520_943033,all_steps
706116935_2905364534_70894,all_steps
70612195_25223276454_912693,all_steps
706129600_4792534668_150823,all_steps
706130674_71964398089_276167,all_steps
706148066_3095175306_442214,all_steps
706154967_38692614739_952874,all_steps
706158862_57007124888_92900,all_steps
706162147_23262835463_957155,all_steps
70617128_81896422904_173360,all_steps
706171708_28289601035_574539,all_steps
7061774_20684330125_62842,all_steps
706178661_13754418495_521892,all_steps
706179108_51622327254_550298,all_steps
706200550_73927986271_713733,all_steps
706220516_33529534605_384844,all_steps
706236138_2236512196_631683,all_steps
706239807_33519900010_861540,all_steps
706278750_14983375555_371290,all_steps
706278760_92410987916_755412,all_steps
706291362_45148874425_448636,all_steps
706317853_68312331640_414089,all_steps
706329134_99293088032_329523,all_steps
706330577_86266153739_999674,all_steps
706337062_91947608119_117012,all_steps
706340805_51584909269_814054,all_steps
706358771_54098295220_431099,all_steps
70636646_65465165519_173948,all_steps
706373062_68056264970_147815,all_steps
706374432_22145772042_502460,all_steps
706388503_93091445283_507621,all_steps
706405000_22967266671_72560,all_steps
706432745_18914710254_246596,all_steps
706433010_58695677647_440536,all_steps
706447304_1464681260_919658,all_steps
706465214_99609250541_785623,all_steps
706465698_19164871624_515948,all_steps
70646998_33240529718_116845,all_steps
706492401_18227412122_377850,all_steps
706523434_93961073379_501462,all_steps
7065526_44165639179_706308,all_steps
706559139_45378811557_764831,all_steps
706565568_11408024273_74736,all_steps
706575158_48395000535_154967,all_steps
706577783_14612566829_511505,all_steps
70658932_44133281818_250887,all_steps
70659147_47299085918_410309,all_steps
706597513_80025851107_799479,all_steps
706606390_58756554130_49939,all_steps
706611452_44933577349_143120,all_steps
706621196_36946578577_699725,all_steps
706656784_61103927072_993575,all_steps
706660476_8875831448_488295,all_steps
706666583_91469950955_413747,all_steps
706672866_15672611459_850555,all_steps
706696495_82617277372_126419,all_steps
706705442_97090781676_51380,all_steps
706709677_74362614742_226043,all_steps
706725464_28388556135_717253,all_steps
706732267_96534561636_20156,all_steps
706733949_67710579614_838997,all_steps
706736588_26897983272_113176,all_steps
706739275_11392654130_532657,all_steps
706740043_58661296285_501161,all_steps
706745524_97500334902_434493,all_steps
706755989_40135448087_362991,all_steps
706765232_26759520991_232045,all_steps
706788437_26046300656_49133,all_steps
706812464_50251528512_99248,all_steps
706814019_89897845900_644786,all_steps
706831657_51955366546_143952,all_steps
706832208_74064157865_955246,all_steps
706833422_8279297571_354188,all_steps
706848325_24588656786_250858,all_steps
7068524_6015466200_556315,all_steps
706866078_74184030008_922390,all_steps
706867117_14221628750_149144,all_steps
706870070_83570999413_17518,all_steps
706872300_70338726354_378272,all_steps
706879672_77173870457_803966,all_steps
706888235_22430089069_457427,all_steps
706889458_88067472222_872917,all_steps
706903566_71810181864_284875,all_steps
706904653_12089979203_223733,all_steps
706927011_79860251460_206096,all_steps
706929557_91890077407_851700,all_steps
706943670_34365681218_115567,all_steps
70697684_65302230530_798132,all_steps
706982010_41473290455_302714,all_steps
706988250_90546119605_15051,all_steps
707013541_5018784612_492896,all_steps
707041844_4555568306_242070,all_steps
707077337_58565968720_52048,all_steps
707079534_74681217935_591981,all_steps
707091489_20481832607_854974,all_steps
707097687_9119252259_907785,all_steps
707104976_91927628524_368557,all_steps
70710771_32339686259_173284,all_steps
707119109_37428865387_586374,all_steps
707126953_22120047694_444668,all_steps
707128112_62792935509_291091,all_steps
707128159_94564076000_26347,all_steps
707152932_655423147_670007,all_steps
707171292_99394618636_937308,all_steps
707184217_1839220623_236998,all_steps
707208691_74535499740_261308,all_steps
707238783_15734915355_646341,all_steps
707261509_57503974972_177108,all_steps
707263036_5754972727_734751,all_steps
70730025_10228192964_35200,all_steps
707304358_68341627472_826087,all_steps
707313238_62306679097_830397,all_steps
707314183_59134412104_426217,all_steps
707314450_19359424128_415801,all_steps
707315995_90789211123_726716,all_steps
707325331_21793681439_780438,all_steps
707334611_86123760070_125498,all_steps
707338969_93865518293_731263,all_steps
707348391_48825214944_389526,all_steps
707351006_34015982827_797638,all_steps
707378923_39302280096_257551,all_steps
707383377_35370084086_300521,all_steps
70738954_3050326943_433534,all_steps
707396171_68685028229_479835,all_steps
707418758_83061962635_261560,all_steps
707419221_54152898881_911532,all_steps
707423628_93348701309_657646,all_steps
707424248_53162867213_900501,all_steps
707435325_17193564931_811054,all_steps
707448955_46078103644_531379,all_steps
707455899_34431548165_899830,all_steps
70746445_20048584112_596016,all_steps
707474091_46341210480_593045,all_steps
70748512_19743869908_103759,all_steps
707525077_84844302354_299526,all_steps
70754518_75335183767_695390,all_steps
707554070_9971795527_602755,all_steps
707564308_77451935586_710531,all_steps
707571471_30580908189_2754,all_steps
707578544_65459231054_601053,all_steps
7075818_10872623383_892937,all_steps
707594203_88000751471_70607,all_steps
707597161_70905183934_598756,all_steps
707601456_13848993453_809517,all_steps
707613304_92997053426_770464,all_steps
707619559_48835956490_309053,all_steps
707638158_76737779883_680258,all_steps
707640405_31924048686_711783,all_steps
707649935_38522318149_168113,all_steps
707655363_80103103114_652170,all_steps
707664442_63034550103_65424,all_steps
70766608_72410688267_846228,all_steps
707667955_30201400840_773597,all_steps
707696931_7454649856_627139,all_steps
707708030_49293320570_502428,all_steps
707720089_88146794419_106423,all_steps
707743004_7617778673_979354,all_steps
707750251_761099615_761122,all_steps
707768850_99748334479_528885,all_steps
707782085_90861986432_458297,all_steps
70779984_99091911186_609547,all_steps
707809069_76844580820_853698,all_steps
707812389_24768526472_510597,all_steps
707825597_15354932946_609569,all_steps
707830786_69210942124_210070,all_steps
707866341_47163148977_751734,all_steps
707873401_74997201095_788216,all_steps
707888664_93571832683_802311,all_steps
70790396_90596143697_931689,all_steps
7079076_1488939607_23464,all_steps
707914082_68624844444_202925,all_steps
707916705_56230938145_461448,all_steps
707920068_38599867674_178250,all_steps
707930009_76699602702_550182,all_steps
70793125_85789716798_420631,all_steps
707947123_88163163522_576802,all_steps
707956946_41179773887_363978,all_steps
707958149_71230226888_953702,all_steps
707973394_83356096547_916411,all_steps
708005448_9490769753_542218,all_steps
70803186_61195366229_658923,all_steps
708035789_29085685465_859967,all_steps
70804935_45646450338_700721,all_steps
708062860_72245878780_574314,all_steps
708078532_68560336907_459320,all_steps
708080909_87821138636_262970,all_steps
708094783_65936355360_710114,all_steps
70809960_2114397448_235359,all_steps
708117712_63243593748_948995,all_steps
708143820_30114883769_493235,all_steps
708146245_17923357725_627610,all_steps
708149643_92140902135_625032,all_steps
708175378_71404131539_797451,all_steps
708183005_72817873367_458522,all_steps
708253113_96931949298_849249,all_steps
708261300_83347078853_995962,all_steps
708269593_82980084437_505310,all_steps
708279078_65836050057_681665,all_steps
708284431_19274356941_481897,all_steps
708287522_40993070478_371496,all_steps
708307449_62542487282_280531,all_steps
708331094_54755380457_701711,all_steps
708355169_52712217062_641094,all_steps
708355359_59846642102_982526,all_steps
708356474_2020884196_25810,all_steps
708363276_90296169273_533563,all_steps
708364640_40282272266_996859,all_steps
708372524_30870328716_691306,all_steps
708397600_15115430440_285882,all_steps
